Planet Name,Kepler ID,KOI Name,Alt Name,RA (J2000),Dec (J2000),Planet temp,Planet Radius,Transit duration,Period,Impact Parameter,Inclination,Provenance,a/R,Transit Number,Transit Model,Time of transit,Transit Depth,Semi-major Axis,r/R,r/R err1,Age,Stellar Mass,Stellar Radius,Stellar Teff,Logg,KEP Mag,g Mag,r Mag,i Mag,z Mag,J Mag,H Mag,K Mag,KOI List,Last Update,KOI Vet Date
string,integer,string,string,ra,dec,integer,float,float,float,float,float,string,float,integer,string,float,real,float,float,float,float,float,float,integer,float,float,float,float,float,float,float,float,float,string,string,datetime
Kepler-424 b,11046458,K00214.01,Kepler-424 b,19 54 29.971,+48 34 38.82,1143,7.100,1.231,3.312,0.660,87.660,Pinsonneault,17.300,,Mandel and Agol (2002 ApJ 580 171),131.742,5350.0,0.041,0.071,0.003,12.200,0.837,0.920,5478,4.440,14.256,14.847,14.188,14.003,13.937,12.905,12.600,12.470,YES,2014-10-02,2013-12-19 00:00:00
Kepler-424 c,11046458,,Kepler-424 c,19 54 29.971,+48 34 38.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-10-02,
Kepler-425 b,5357901,K00188.01,Kepler-425 b,19 21 25.928,+40 34 03.87,914,8.300,2.238,3.797,0.010,89.950,Pinsonneault,14.400,,Mandel and Agol (2002 ApJ 580 171),133.508,14553.0,0.044,0.107,8.200e-4,1.100,0.807,0.710,5152,4.640,14.741,15.416,14.650,14.452,14.339,13.376,12.931,12.806,YES,2014-10-02,2013-12-19 00:00:00
Kepler-426 b,11502867,K00195.01,Kepler-426 b,19 17 44.311,+49 28 24.24,1215,11.700,2.116,3.218,0.642,86.520,Pinsonneault,10.630,,Mandel and Agol (2002 ApJ 580 171),133.631,14393.0,0.042,0.116,5.200e-4,2.700,0.979,0.930,5866,4.500,14.835,15.329,14.779,14.624,14.549,13.624,13.230,13.212,YES,2014-10-02,2013-12-19 00:00:00
Kepler-427 b,7950644,K00192.01,Kepler-427 b,19 13 01.099,+43 42 17.52,898,10.100,4.266,10.291,0.025,89.950,Pinsonneault,20.100,,Mandel and Agol (2002 ApJ 580 171),137.021,9708.0,0.095,0.090,4.000e-4,0.800,1.100,1.030,6195,4.460,14.221,14.621,14.172,14.049,13.990,13.161,12.814,12.777,YES,2014-10-02,2013-12-19 00:00:00
Kepler-428 b,5358624,K00830.01,Kepler-428 b,19 22 19.614,+40 34 38.64,881,9.770,2.599,3.526,0.026,89.950,Pinsonneault,11.760,,Mandel and Agol (2002 ApJ 580 171),170.047,22473.0,0.042,0.133,6.100e-4,0.900,0.768,0.674,4988,4.670,15.224,15.961,15.142,14.908,14.758,13.767,13.295,13.234,YES,2014-10-02,2013-12-19 00:00:00
Kepler-429 b,10001893,,KIC 10001893 b,19 09 33.406,+46 59 04.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-10-02,
Kepler-429 c,10001893,,KIC 10001893 c,19 09 33.406,+46 59 04.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-10-02,
Kepler-429 d,10001893,,KIC 10001893 d,19 09 33.406,+46 59 04.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-10-02,
Kepler-43 b,9818381,K00135.01,Kepler-43 b,19 00 57.803,+46 40 05.70,1402,10.560,2.818,3.024,0.199,88.810,SPC,8.730,,Mandel and Agol (2002 ApJ 580 171),132.416,7832.0,0.044,0.081,3.900e-4,0.690,1.242,1.201,6082,4.370,13.958,14.352,13.885,13.790,13.766,12.858,12.605,12.549,YES,2013-03-05,2013-12-19 00:00:00
Kepler-44 b,9305831,K00204.01,Kepler-44 b,20 00 24.565,+45 45 43.70,1118,7.100,3.026,3.247,0.285,88.240,Pinsonneault,8.500,,Mandel and Agol (2002 ApJ 580 171),133.378,6855.0,0.040,0.075,9.500e-4,10.200,0.837,0.870,5442,4.480,14.678,15.300,14.629,14.411,14.309,13.340,12.969,12.878,YES,2013-03-05,2013-12-19 00:00:00
Kepler-45 b,5794240,K00254.01,Kepler-45 b,19 31 29.495,+41 03 51.37,774,9.850,1.723,2.455,0.026,89.950,Pinsonneault,12.750,,Mandel and Agol (2002 ApJ 580 171),170.821,37408.0,0.029,0.170,0.001,13.900,0.557,0.531,4098,4.730,15.979,17.414,16.106,15.364,15.001,13.749,13.077,12.892,YES,2013-03-05,2013-12-19 00:00:00
Kepler-46 b,7109675,K00872.01,Kepler-46 b,19 17 04.497,+42 36 15.02,466,7.200,4.374,33.602,0.750,88.810,Pinsonneault,46.100,,Mandel and Agol (2002 ApJ 580 171),186.676,7360.0,0.191,0.086,0.001,4.500,0.820,0.760,5289,4.590,15.262,15.921,15.203,14.980,14.868,13.814,13.436,13.347,YES,2013-03-05,2013-12-19 00:00:00
Kepler-46 c,7109675,,Kepler-46 c,19 17 04.497,+42 36 15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-46 d,7109675,K00872.02,Kepler-46 d,19 17 04.497,+42 36 15.02,793,1.480,2.913,6.767,0.491,88.240,Pinsonneault,15.800,,Mandel and Agol (2002 ApJ 580 171),138.060,364.0,0.066,0.018,6.900e-4,4.500,0.820,0.760,5289,4.590,15.262,15.921,15.203,14.980,14.868,13.814,13.436,13.347,YES,2014-02-26,2013-12-19 00:00:00
Kepler-47 b,10020423,,Kepler-47 b,19 41 11.499,+46 55 13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-47 c,10020423,,Kepler-47 c,19 41 11.499,+46 55 13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-48 b,5735762,K00148.01,Kepler-48 b,19 56 33.413,+40 56 56.47,937,2.140,3.582,4.778,0.675,84.800,SME,7.860,,Mandel and Agol (2002 ApJ 580 171),124.063,520.0,0.053,0.022,3.100e-4,9.400,0.883,0.888,5190,4.490,13.040,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2013-03-05,2013-12-19 00:00:00
Kepler-48 c,5735762,K00148.02,Kepler-48 c,19 56 33.413,+40 56 56.47,740,3.150,4.400,9.674,0.712,86.520,SME,12.600,,Mandel and Agol (2002 ApJ 580 171),125.340,1091.0,0.085,0.032,4.000e-4,9.400,0.883,0.888,5190,4.490,13.040,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2013-03-05,2013-12-19 00:00:00
Kepler-48 d,5735762,K00148.03,Kepler-48 d,19 56 33.413,+40 56 56.47,450,2.350,7.464,42.896,0.671,88.810,SME,34.000,,Mandel and Agol (2002 ApJ 580 171),146.066,629.0,0.230,0.024,4.100e-4,9.400,0.883,0.888,5190,4.490,13.040,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2014-01-06,2013-12-19 00:00:00
Kepler-48 e,5735762,K00148.10,Kepler-48 e,19 56 33.413,+40 56 56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-01-06,
Kepler-49 b,5364071,K00248.01,Kepler-49 b,19 29 10.701,+40 35 30.44,531,2.710,2.977,7.204,0.910,84.800,Pinsonneault,9.800,,Mandel and Agol (2002 ApJ 580 171),170.287,1799.0,0.060,0.047,0.002,13.900,0.549,0.525,4069,4.740,15.264,16.628,15.264,14.680,14.342,13.184,12.487,12.383,YES,2013-03-05,2013-12-19 00:00:00
Kepler-49 c,5364071,K00248.02,Kepler-49 c,19 29 10.701,+40 35 30.44,463,2.540,2.858,10.913,0.947,85.940,Pinsonneault,12.900,,Mandel and Agol (2002 ApJ 580 171),169.849,1377.0,0.079,0.044,0.002,13.900,0.549,0.525,4069,4.740,15.264,16.628,15.264,14.680,14.342,13.184,12.487,12.383,YES,2013-03-05,2013-12-19 00:00:00
Kepler-49 d,5364071,K00248.03,Kepler-49 d,19 29 10.701,+40 35 30.44,751,1.840,1.874,2.577,0.924,79.070,Pinsonneault,4.900,,Mandel and Agol (2002 ApJ 580 171),172.128,794.0,0.030,0.032,0.001,13.900,0.549,0.525,4069,4.740,15.264,16.628,15.264,14.680,14.342,13.184,12.487,12.383,YES,2014-02-26,2013-12-19 00:00:00
Kepler-49 e,5364071,K00248.04,Kepler-49 e,19 29 10.701,+40 35 30.44,387,1.970,2.890,18.596,0.965,87.090,Pinsonneault,18.400,,Mandel and Agol (2002 ApJ 580 171),141.262,759.0,0.113,0.035,0.002,13.900,0.549,0.525,4069,4.740,15.264,16.628,15.264,14.680,14.342,13.184,12.487,12.383,YES,2014-02-26,2013-12-19 00:00:00
Kepler-5 b,8191672,K00018.01,Kepler-5 b,19 57 37.683,+44 02 06.19,1733,17.400,4.081,3.548,0.010,89.950,SME,7.190,,Mandel and Agol (2002 ApJ 580 171),122.901,7215.0,0.052,0.079,8.000e-5,2.600,1.450,2.020,6297,3.990,13.369,13.883,13.321,13.148,,12.115,11.863,11.769,YES,2013-03-05,2013-12-19 00:00:00
Kepler-50 b,11807274,K00262.01,Kepler-50 b,19 12 24.207,+50 02 01.38,1278,2.200,4.244,7.813,0.895,82.510,SPC,6.660,,Mandel and Agol (2002 ApJ 580 171),172.632,100.0,0.082,0.011,1.500e-4,4.750,1.220,1.880,6058,3.980,10.421,10.675,10.360,10.313,10.302,9.518,9.250,9.197,YES,2013-03-05,2013-12-19 00:00:00
Kepler-50 c,11807274,K00262.02,Kepler-50 c,19 12 24.207,+50 02 01.38,1200,2.790,2.602,9.376,0.977,82.510,SPC,7.520,,Mandel and Agol (2002 ApJ 580 171),136.969,124.0,0.093,0.014,3.000e-4,4.750,1.220,1.880,6058,3.980,10.421,10.675,10.360,10.313,10.302,9.518,9.250,9.197,YES,2013-03-05,2013-12-19 00:00:00
Kepler-51 b,11773022,K00620.01,Kepler-51 b,19 45 55.144,+49 56 15.64,514,7.300,5.780,45.156,0.030,89.950,Pinsonneault,63.880,,Mandel and Agol (2002 ApJ 580 171),159.104,6079.0,0.252,0.071,2.000e-4,0.300,1.040,0.940,6018,4.510,14.669,15.140,14.628,14.467,14.431,13.562,13.219,13.197,YES,2013-03-05,2014-06-10 00:00:00
Kepler-51 c,11773022,K00620.03,Kepler-51 c,19 45 55.144,+49 56 15.64,415,5.900,2.785,85.313,0.972,89.380,Pinsonneault,97.630,,Mandel and Agol (2002 ApJ 580 171),295.321,1843.0,0.385,0.057,0.008,0.300,1.040,0.940,6018,4.510,14.669,15.140,14.628,14.467,14.431,13.562,13.219,13.197,YES,2013-03-05,2014-06-10 00:00:00
Kepler-51 d,11773022,K00620.02,KOI-620.02,19 45 55.144,+49 56 15.64,361,10.000,8.419,130.183,0.061,89.950,Pinsonneault,129.400,,Mandel and Agol (2002 ApJ 580 171),212.023,11450.0,0.510,0.097,2.400e-4,0.300,1.040,0.940,6018,4.510,14.669,15.140,14.628,14.467,14.431,13.562,13.219,13.197,YES,2014-01-16,2014-06-10 00:00:00
Kepler-52 b,11754553,K00775.02,Kepler-52 b,19 06 57.129,+49 58 32.70,541,2.210,2.422,7.877,0.810,87.090,Pinsonneault,16.000,,Mandel and Agol (2002 ApJ 580 171),176.377,1297.0,0.065,0.037,0.004,13.800,0.577,0.548,4222,4.720,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.360,YES,2013-03-05,2013-12-19 00:00:00
Kepler-52 c,11754553,K00775.01,Kepler-52 c,19 06 57.129,+49 58 32.70,425,1.930,3.125,16.385,0.800,88.240,Pinsonneault,26.000,,Mandel and Agol (2002 ApJ 580 171),172.726,1000.0,0.105,0.032,0.003,13.800,0.577,0.548,4222,4.720,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.360,YES,2013-03-05,2013-12-19 00:00:00
Kepler-52 d,11754553,K00775.03,Kepler-52 d,19 06 57.129,+49 58 32.70,326,1.960,4.176,36.446,0.790,88.810,Pinsonneault,44.000,,Mandel and Agol (2002 ApJ 580 171),151.596,1040.0,0.179,0.033,0.003,13.800,0.577,0.548,4222,4.720,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.360,YES,2014-02-26,2013-12-19 00:00:00
Kepler-53 b,5358241,K00829.01,Kepler-53 b,19 21 50.823,+40 33 44.86,703,3.100,4.481,18.649,0.760,88.240,Pinsonneault,22.100,,Mandel and Agol (2002 ApJ 580 171),174.776,895.0,0.141,0.030,0.001,0.300,1.065,0.970,6086,4.490,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2013-03-05,2013-12-19 00:00:00
Kepler-53 c,5358241,K00829.03,Kepler-53 c,19 21 50.823,+40 33 44.86,553,3.500,5.016,38.558,0.833,88.810,Pinsonneault,36.000,,Mandel and Agol (2002 ApJ 580 171),163.848,1004.0,0.228,0.033,0.001,0.300,1.065,0.970,6086,4.490,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2013-03-05,2013-12-19 00:00:00
Kepler-53 d,5358241,K00829.02,Kepler-53 d,19 21 50.823,+40 33 44.86,875,2.100,4.029,9.752,0.660,87.090,Pinsonneault,14.400,,Mandel and Agol (2002 ApJ 580 171),138.785,422.0,0.091,0.020,8.400e-4,0.300,1.065,0.970,6086,4.490,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2014-02-26,2013-12-19 00:00:00
Kepler-54 b,7455287,K00886.01,Kepler-54 b,19 39 05.742,+43 03 22.68,478,2.090,3.413,8.011,0.948,83.080,Pinsonneault,7.660,,Mandel and Agol (2002 ApJ 580 171),170.206,1045.0,0.063,0.038,0.001,13.800,0.514,0.498,3855,4.750,15.847,17.416,15.964,15.175,14.700,13.508,12.897,12.648,YES,2013-03-05,2013-12-19 00:00:00
Kepler-54 c,7455287,K00886.02,Kepler-54 c,19 39 05.742,+43 03 22.68,417,1.230,4.974,12.072,0.868,84.800,Pinsonneault,10.100,,Mandel and Agol (2002 ApJ 580 171),143.448,448.0,0.083,0.022,0.001,13.800,0.514,0.498,3855,4.750,15.847,17.416,15.964,15.175,14.700,13.508,12.897,12.648,YES,2013-03-05,2013-12-19 00:00:00
Kepler-54 d,7455287,K00886.03,Kepler-54 d,19 39 05.742,+43 03 22.68,348,1.730,3.841,20.995,0.971,85.940,Pinsonneault,14.600,,Mandel and Agol (2002 ApJ 580 171),152.326,617.0,0.119,0.032,0.005,13.800,0.514,0.498,3855,4.750,15.847,17.416,15.964,15.175,14.700,13.508,12.897,12.648,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 b,8150320,K00904.02,Kepler-55 b,19 00 40.400,+44 01 35.25,392,1.560,5.696,27.954,0.040,89.950,Pinsonneault,38.000,,Mandel and Agol (2002 ApJ 580 171),178.751,739.0,0.155,0.024,0.003,14.000,0.631,0.602,4509,4.680,15.791,16.820,15.719,15.350,15.132,13.970,13.359,13.289,YES,2013-03-05,2013-10-25 00:00:00
Kepler-55 c,8150320,K00904.03,Kepler-55 c,19 00 40.400,+44 01 35.25,343,1.770,6.474,42.143,0.160,89.950,Pinsonneault,50.000,,Mandel and Agol (2002 ApJ 580 171),139.022,937.0,0.203,0.027,0.003,14.000,0.631,0.602,4509,4.680,15.791,16.820,15.719,15.350,15.132,13.970,13.359,13.289,YES,2013-03-05,2013-10-25 00:00:00
Kepler-55 d,8150320,K00904.01,Kepler-55 d,19 00 40.400,+44 01 35.25,906,1.590,1.721,2.211,0.730,84.220,Pinsonneault,7.100,,Mandel and Agol (2002 ApJ 580 171),170.152,592.0,0.029,0.024,0.003,14.000,0.631,0.602,4509,4.680,15.791,16.820,15.719,15.350,15.132,13.970,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 e,8150320,K00904.04,Kepler-55 e,19 00 40.400,+44 01 35.25,712,1.340,2.299,4.618,0.690,86.520,Pinsonneault,11.500,,Mandel and Agol (2002 ApJ 580 171),135.046,436.0,0.047,0.020,0.002,14.000,0.631,0.602,4509,4.680,15.791,16.820,15.719,15.350,15.132,13.970,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 f,8150320,K00904.05,Kepler-55 f,19 00 40.400,+44 01 35.25,549,1.670,2.341,10.199,0.840,87.660,Pinsonneault,19.600,,Mandel and Agol (2002 ApJ 580 171),137.916,572.0,0.079,0.025,0.003,14.000,0.631,0.602,4509,4.680,15.791,16.820,15.719,15.350,15.132,13.970,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-56 b,6448890,K01241.02,Kepler-56 b,19 35 02.007,+41 52 18.72,1196,3.840,13.540,10.503,0.741,79.640,SPC,4.200,,Mandel and Agol (2002 ApJ 580 171),135.559,126.0,0.104,0.011,3.300e-4,4.380,1.362,3.140,4931,3.580,12.440,13.255,12.373,12.090,11.911,10.813,10.330,10.227,YES,2013-03-05,2013-12-19 00:00:00
Kepler-56 c,6448890,K01241.01,Kepler-56 c,19 35 02.007,+41 52 18.72,944,7.860,11.080,21.405,0.919,81.930,SPC,6.700,,Mandel and Agol (2002 ApJ 580 171),147.093,399.0,0.167,0.023,3.300e-4,4.380,1.362,3.140,4931,3.580,12.440,13.255,12.373,12.090,11.911,10.813,10.330,10.227,YES,2013-03-05,2013-12-19 00:00:00
Kepler-57 b,8564587,K01270.01,Kepler-57 b,19 34 33.911,+44 39 25.34,827,2.230,1.119,5.729,0.580,88.810,Pinsonneault,33.000,,Mandel and Agol (2002 ApJ 580 171),138.558,855.0,0.059,0.028,0.007,0.600,0.843,0.740,5294,4.620,14.809,15.428,14.736,14.544,14.437,13.437,13.022,12.897,YES,2013-03-05,2013-12-19 00:00:00
Kepler-57 c,8564587,K01270.02,Kepler-57 c,19 34 33.911,+44 39 25.34,652,1.580,1.707,11.609,0.020,89.950,Pinsonneault,53.000,,Mandel and Agol (2002 ApJ 580 171),133.991,482.0,0.095,0.020,0.005,0.600,0.843,0.740,5294,4.620,14.809,15.428,14.736,14.544,14.437,13.437,13.022,12.897,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 b,4077526,K01336.01,Kepler-58 b,19 45 26.082,+39 06 54.68,918,2.600,3.910,10.219,0.779,86.520,Pinsonneault,13.200,,Mandel and Agol (2002 ApJ 580 171),136.871,460.0,0.093,0.021,8.700e-4,4.000,1.040,1.090,6082,4.380,14.820,15.311,14.763,14.610,14.472,13.643,13.382,13.283,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 c,4077526,K01336.02,Kepler-58 c,19 45 26.082,+39 06 54.68,795,2.600,4.529,15.574,0.775,87.660,Pinsonneault,17.500,,Mandel and Agol (2002 ApJ 580 171),132.438,470.0,0.124,0.022,9.200e-4,4.000,1.040,1.090,6082,4.380,14.820,15.311,14.763,14.610,14.472,13.643,13.382,13.283,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 d,4077526,K01336.03,Kepler-58 d,19 45 26.082,+39 06 54.68,581,2.700,5.542,40.101,0.832,88.810,Pinsonneault,33.000,,Mandel and Agol (2002 ApJ 580 171),132.715,484.0,0.232,0.023,0.001,4.000,1.040,1.090,6082,4.380,14.820,15.311,14.763,14.610,14.472,13.643,13.382,13.283,YES,2014-02-26,2013-12-19 00:00:00
Kepler-59 b,9821454,K01529.02,Kepler-59 b,19 08 09.485,+46 38 24.46,880,1.230,5.977,11.868,0.839,84.220,Pinsonneault,8.600,,Mandel and Agol (2002 ApJ 580 171),137.748,105.0,0.106,0.011,5.300e-4,0.260,1.140,1.060,6314,4.450,14.307,14.669,14.259,14.152,14.116,13.253,12.974,12.928,YES,2013-03-05,2013-12-19 00:00:00
Kepler-59 c,9821454,K01529.01,Kepler-59 c,19 08 09.485,+46 38 24.46,766,2.220,4.125,17.980,0.961,85.370,Pinsonneault,11.300,,Mandel and Agol (2002 ApJ 580 171),147.698,268.0,0.140,0.019,7.600e-4,0.260,1.140,1.060,6314,4.450,14.307,14.669,14.259,14.152,14.116,13.253,12.974,12.928,YES,2013-03-05,2013-12-19 00:00:00
Kepler-6 b,10874614,K00017.01,Kepler-6 b,19 47 20.940,+48 14 23.80,1260,11.070,3.602,3.235,0.029,89.950,SME,7.530,,Mandel and Agol (2002 ApJ 580 171),121.486,10634.0,0.045,0.094,1.800e-4,1.300,1.138,1.082,5826,4.420,13.303,13.789,13.253,13.094,,12.001,11.706,11.634,YES,2013-03-05,2013-12-19 00:00:00
Kepler-60 b,6768394,K02086.01,Kepler-60 b,19 15 50.698,+42 15 54.04,1205,2.200,4.152,7.132,0.896,81.930,Pinsonneault,6.310,,Mandel and Agol (2002 ApJ 580 171),136.036,168.0,0.075,0.014,3.900e-4,5.000,1.120,1.470,6180,4.160,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-60 c,6768394,K02086.02,Kepler-60 c,19 15 50.698,+42 15 54.04,1119,2.400,4.406,8.919,0.900,83.080,Pinsonneault,7.320,,Mandel and Agol (2002 ApJ 580 171),140.065,196.0,0.087,0.015,4.000e-4,5.000,1.120,1.470,6180,4.160,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-60 d,6768394,K02086.03,Kepler-60 d,19 15 50.698,+42 15 54.04,1014,2.500,2.986,11.902,0.974,83.650,Pinsonneault,8.870,,Mandel and Agol (2002 ApJ 580 171),133.246,165.0,0.106,0.016,8.700e-4,5.000,1.120,1.470,6180,4.160,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-61 b,6960913,K01361.01,Kepler-61 b,19 41 13.081,+42 28 31.04,274,2.330,5.011,59.878,0.840,89.380,Pinsonneault,56.000,,Mandel and Agol (2002 ApJ 580 171),151.187,1404.0,0.249,0.039,0.002,14.000,0.573,0.545,4196,4.720,14.995,16.242,14.957,14.461,14.176,13.078,12.426,12.272,YES,2013-04-30,2014-06-10 00:00:00
Kepler-62 b,9002278,K00701.02,Kepler-62 b,18 52 51.057,+45 20 59.50,707,1.230,2.329,5.715,0.210,89.380,SPC,18.700,,Mandel and Agol (2002 ApJ 580 171),170.919,438.0,0.054,0.019,6.200e-4,9.800,0.646,0.601,4807,4.690,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 c,9002278,K00701.05,Kepler-62 c,18 52 51.057,+45 20 59.50,568.7,0.705,3.558,12.442,0.901,85.800,q1_q16_stellar,12.200,99,mandel-agol_geometric_transit_model,134.658,78.0,0.090,0.010,0.007,,,0.653,4797,4.612,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 d,9002278,K00701.01,Kepler-62 d,18 52 51.057,+45 20 59.50,481,1.910,2.962,18.164,0.560,89.380,SPC,40.000,,Mandel and Agol (2002 ApJ 580 171),180.812,966.0,0.117,0.029,9.900e-4,9.800,0.646,0.601,4807,4.690,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 e,9002278,K00701.03,Kepler-62 e,18 52 51.057,+45 20 59.50,255,1.540,6.636,122.387,0.010,89.950,SPC,144.000,,Mandel and Agol (2002 ApJ 580 171),150.404,698.0,0.417,0.024,8.700e-4,9.800,0.646,0.601,4807,4.690,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 f,9002278,K00701.04,Kepler-62 f,18 52 51.057,+45 20 59.50,204.6,1.460,7.840,267.284,0.650,89.820,q1_q16_stellar,205.000,4,mandel-agol_geometric_transit_model,322.436,456.3,0.699,0.021,0.016,,,0.653,4797,4.612,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-63 b,11554435,K00063.01,Kepler-63 b,19 16 54.280,+49 32 53.52,843,6.310,2.773,9.434,0.320,89.380,SME,26.300,,Mandel and Agol (2002 ApJ 580 171),177.842,4049.0,0.089,0.058,0.002,1.400,1.069,0.993,5721,4.470,11.582,12.055,11.516,11.379,11.357,10.399,10.096,9.997,YES,2013-08-08,2013-12-19 00:00:00
Kepler-64 b,4862625,,PH1 b,19 52 51.621,+39 57 18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-28,
Kepler-65 b,5866724,K00085.02,Kepler-65 b,19 14 45.286,+41 09 04.25,1592,1.270,3.230,2.155,0.714,79.070,SPC,3.730,,Mandel and Agol (2002 ApJ 580 171),133.496,98.0,0.035,0.010,9.000e-5,1.650,1.205,1.197,6172,4.360,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-65 c,5866724,K00085.01,Kepler-65 c,19 14 45.286,+41 09 04.25,1142,2.360,4.108,5.860,0.773,83.650,SPC,7.270,,Mandel and Agol (2002 ApJ 580 171),132.040,324.0,0.068,0.018,8.000e-5,1.650,1.205,1.197,6172,4.360,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-65 d,5866724,K00085.03,Kepler-65 d,19 14 45.286,+41 09 04.25,1028,1.410,4.363,8.131,0.789,84.800,SPC,9.040,,Mandel and Agol (2002 ApJ 580 171),137.995,115.0,0.084,0.011,1.400e-4,1.650,1.205,1.197,6172,4.360,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-66 b,9836149,K01958.01,Kepler-66 b,19 35 55.576,+46 41 15.91,688,2.940,3.413,17.816,0.780,88.240,Pinsonneault,27.000,,Mandel and Agol (2002 ApJ 580 171),134.488,840.0,0.135,0.029,0.004,0.400,1.024,0.920,5969,4.520,15.200,15.661,15.133,15.002,14.923,14.021,13.689,13.621,YES,2013-06-27,2013-12-19 00:00:00
Kepler-67 b,9532052,K02115.01,Kepler-67 b,19 36 36.797,+46 09 59.18,648,3.800,3.986,15.726,0.800,87.660,KIC,20.000,,Mandel and Agol (2002 ApJ 580 171),133.987,1186.0,0.122,0.035,0.009,,0.980,0.980,5184,4.450,16.144,16.868,16.108,15.833,15.722,14.741,14.341,14.155,YES,2013-06-27,2013-12-19 00:00:00
Kepler-68 b,11295426,K00246.01,Kepler-68 b,19 24 07.756,+49 02 24.98,1143,2.530,3.561,5.399,0.812,83.650,SME,7.180,,Mandel and Agol (2002 ApJ 580 171),173.857,333.0,0.062,0.019,8.000e-5,6.370,1.075,1.242,5793,4.281,9.997,10.410,9.926,9.820,9.817,8.975,8.662,8.588,YES,2013-03-05,2013-12-19 00:00:00
Kepler-68 c,11295426,K00246.02,Kepler-68 c,19 24 07.756,+49 02 24.98,944,1.110,2.943,9.605,0.916,84.800,SME,10.550,,Mandel and Agol (2002 ApJ 580 171),136.385,55.0,0.091,0.008,2.300e-4,6.370,1.075,1.242,5793,4.281,9.997,10.410,9.926,9.820,9.817,8.975,8.662,8.588,YES,2013-03-05,2013-12-19 00:00:00
Kepler-68 d,11295426,K00246.20,Kepler-68 d,19 24 07.756,+49 02 24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-69 b,8692861,K00172.01,Kepler-69 b,19 33 02.622,+44 52 08.00,734,2.280,5.240,13.722,0.631,87.660,Pinsonneault,16.100,,Mandel and Agol (2002 ApJ 580 171),137.839,589.0,0.112,0.023,3.500e-4,0.400,1.002,0.900,5886,4.540,13.749,14.190,13.701,13.559,13.496,12.631,12.284,12.234,YES,2013-04-18,2014-06-10 00:00:00
