Planet Name,Kepler ID,KOI Name,Alt Name,RA (J2000),Dec (J2000),Planet temp,Planet Radius,Transit duration,Period,Impact Parameter,Inclination,Provenance,a/R,Transit Number,Transit Model,Time of transit,Transit Depth,Semi-major Axis,r/R,r/R err1,Age,Stellar Mass,Stellar Radius,Stellar Teff,Logg,KEP Mag,g Mag,r Mag,i Mag,z Mag,J Mag,H Mag,K Mag,KOI List,Last Update,KOI Vet Date
Kepler-429 d,10001893,,KIC 10001893 d,19 09 33.406,+46 59 04.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-10-02,
Kepler-43 b,9818381,K00135.01,Kepler-43 b,19 00 57.803,+46 40 05.70,1402,10.56,2.818,3.024,0.199,88.81,SPC,8.73,,Mandel and Agol (2002 ApJ 580 171),132.416,7832,0.044,0.081,0.00039,0.69,1.242,1.201,6082,4.37,13.958,14.352,13.885,13.79,13.766,12.858,12.605,12.549,YES,2013-03-05,2013-12-19 00:00:00
Kepler-44 b,9305831,K00204.01,Kepler-44 b,20 00 24.565,+45 45 43.70,1118,7.1,3.026,3.247,0.285,88.24,Pinsonneault,8.5,,Mandel and Agol (2002 ApJ 580 171),133.378,6855,0.04,0.075,0.00095,10.2,0.837,0.87,5442,4.48,14.678,15.3,14.629,14.411,14.309,13.34,12.969,12.878,YES,2013-03-05,2013-12-19 00:00:00
Kepler-45 b,5794240,K00254.01,Kepler-45 b,19 31 29.495,+41 03 51.37,774,9.85,1.723,2.455,0.026,89.95,Pinsonneault,12.75,,Mandel and Agol (2002 ApJ 580 171),170.821,37408,0.029,0.17,0.001,13.9,0.557,0.531,4098,4.73,15.979,17.414,16.106,15.364,15.001,13.749,13.077,12.892,YES,2013-03-05,2013-12-19 00:00:00
Kepler-46 b,7109675,K00872.01,Kepler-46 b,19 17 04.497,+42 36 15.02,466,7.2,4.374,33.602,0.75,88.81,Pinsonneault,46.1,,Mandel and Agol (2002 ApJ 580 171),186.676,7360,0.191,0.086,0.001,4.5,0.82,0.76,5289,4.59,15.262,15.921,15.203,14.98,14.868,13.814,13.436,13.347,YES,2013-03-05,2013-12-19 00:00:00
Kepler-46 c,7109675,,Kepler-46 c,19 17 04.497,+42 36 15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-46 d,7109675,K00872.02,Kepler-46 d,19 17 04.497,+42 36 15.02,793,1.48,2.913,6.767,0.491,88.24,Pinsonneault,15.8,,Mandel and Agol (2002 ApJ 580 171),138.06,364,0.066,0.018,0.00069,4.5,0.82,0.76,5289,4.59,15.262,15.921,15.203,14.98,14.868,13.814,13.436,13.347,YES,2014-02-26,2013-12-19 00:00:00
Kepler-47 b,10020423,,Kepler-47 b,19 41 11.499,+46 55 13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-47 c,10020423,,Kepler-47 c,19 41 11.499,+46 55 13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-05,
Kepler-48 b,5735762,K00148.01,Kepler-48 b,19 56 33.413,+40 56 56.47,937,2.14,3.582,4.778,0.675,84.8,SME,7.86,,Mandel and Agol (2002 ApJ 580 171),124.063,520,0.053,0.022,0.00031,9.4,0.883,0.888,5190,4.49,13.04,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2013-03-05,2013-12-19 00:00:00
Kepler-48 c,5735762,K00148.02,Kepler-48 c,19 56 33.413,+40 56 56.47,740,3.15,4.4,9.674,0.712,86.52,SME,12.6,,Mandel and Agol (2002 ApJ 580 171),125.34,1091,0.085,0.032,0.0004,9.4,0.883,0.888,5190,4.49,13.04,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2013-03-05,2013-12-19 00:00:00
Kepler-48 d,5735762,K00148.03,Kepler-48 d,19 56 33.413,+40 56 56.47,450,2.35,7.464,42.896,0.671,88.81,SME,34,,Mandel and Agol (2002 ApJ 580 171),146.066,629,0.23,0.024,0.00041,9.4,0.883,0.888,5190,4.49,13.04,13.692,13.009,12.761,12.692,11.702,11.292,11.221,YES,2014-01-06,2013-12-19 00:00:00
Kepler-48 e,5735762,K00148.10,Kepler-48 e,19 56 33.413,+40 56 56.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2014-01-06,
Kepler-49 b,5364071,K00248.01,Kepler-49 b,19 29 10.701,+40 35 30.44,531,2.71,2.977,7.204,0.91,84.8,Pinsonneault,9.8,,Mandel and Agol (2002 ApJ 580 171),170.287,1799,0.06,0.047,0.002,13.9,0.549,0.525,4069,4.74,15.264,16.628,15.264,14.68,14.342,13.184,12.487,12.383,YES,2013-03-05,2013-12-19 00:00:00
Kepler-49 c,5364071,K00248.02,Kepler-49 c,19 29 10.701,+40 35 30.44,463,2.54,2.858,10.913,0.947,85.94,Pinsonneault,12.9,,Mandel and Agol (2002 ApJ 580 171),169.849,1377,0.079,0.044,0.002,13.9,0.549,0.525,4069,4.74,15.264,16.628,15.264,14.68,14.342,13.184,12.487,12.383,YES,2013-03-05,2013-12-19 00:00:00
Kepler-49 d,5364071,K00248.03,Kepler-49 d,19 29 10.701,+40 35 30.44,751,1.84,1.874,2.577,0.924,79.07,Pinsonneault,4.9,,Mandel and Agol (2002 ApJ 580 171),172.128,794,0.03,0.032,0.001,13.9,0.549,0.525,4069,4.74,15.264,16.628,15.264,14.68,14.342,13.184,12.487,12.383,YES,2014-02-26,2013-12-19 00:00:00
Kepler-49 e,5364071,K00248.04,Kepler-49 e,19 29 10.701,+40 35 30.44,387,1.97,2.89,18.596,0.965,87.09,Pinsonneault,18.4,,Mandel and Agol (2002 ApJ 580 171),141.262,759,0.113,0.035,0.002,13.9,0.549,0.525,4069,4.74,15.264,16.628,15.264,14.68,14.342,13.184,12.487,12.383,YES,2014-02-26,2013-12-19 00:00:00
Kepler-5 b,8191672,K00018.01,Kepler-5 b,19 57 37.683,+44 02 06.19,1733,17.4,4.081,3.548,0.01,89.95,SME,7.19,,Mandel and Agol (2002 ApJ 580 171),122.901,7215,0.052,0.079,0.00008,2.6,1.45,2.02,6297,3.99,13.369,13.883,13.321,13.148,,12.115,11.863,11.769,YES,2013-03-05,2013-12-19 00:00:00
Kepler-50 b,11807274,K00262.01,Kepler-50 b,19 12 24.207,+50 02 01.38,1278,2.2,4.244,7.813,0.895,82.51,SPC,6.66,,Mandel and Agol (2002 ApJ 580 171),172.632,100,0.082,0.011,0.00015,4.75,1.22,1.88,6058,3.98,10.421,10.675,10.36,10.313,10.302,9.518,9.25,9.197,YES,2013-03-05,2013-12-19 00:00:00
Kepler-50 c,11807274,K00262.02,Kepler-50 c,19 12 24.207,+50 02 01.38,1200,2.79,2.602,9.376,0.977,82.51,SPC,7.52,,Mandel and Agol (2002 ApJ 580 171),136.969,124,0.093,0.014,0.0003,4.75,1.22,1.88,6058,3.98,10.421,10.675,10.36,10.313,10.302,9.518,9.25,9.197,YES,2013-03-05,2013-12-19 00:00:00
Kepler-51 b,11773022,K00620.01,Kepler-51 b,19 45 55.144,+49 56 15.64,514,7.3,5.78,45.156,0.03,89.95,Pinsonneault,63.88,,Mandel and Agol (2002 ApJ 580 171),159.104,6079,0.252,0.071,0.0002,0.3,1.04,0.94,6018,4.51,14.669,15.14,14.628,14.467,14.431,13.562,13.219,13.197,YES,2013-03-05,2014-06-10 00:00:00
Kepler-51 c,11773022,K00620.03,Kepler-51 c,19 45 55.144,+49 56 15.64,415,5.9,2.785,85.313,0.972,89.38,Pinsonneault,97.63,,Mandel and Agol (2002 ApJ 580 171),295.321,1843,0.385,0.057,0.008,0.3,1.04,0.94,6018,4.51,14.669,15.14,14.628,14.467,14.431,13.562,13.219,13.197,YES,2013-03-05,2014-06-10 00:00:00
Kepler-51 d,11773022,K00620.02,KOI-620.02,19 45 55.144,+49 56 15.64,361,10,8.419,130.183,0.061,89.95,Pinsonneault,129.4,,Mandel and Agol (2002 ApJ 580 171),212.023,11450,0.51,0.097,0.00024,0.3,1.04,0.94,6018,4.51,14.669,15.14,14.628,14.467,14.431,13.562,13.219,13.197,YES,2014-01-16,2014-06-10 00:00:00
Kepler-52 b,11754553,K00775.02,Kepler-52 b,19 06 57.129,+49 58 32.70,541,2.21,2.422,7.877,0.81,87.09,Pinsonneault,16,,Mandel and Agol (2002 ApJ 580 171),176.377,1297,0.065,0.037,0.004,13.8,0.577,0.548,4222,4.72,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,YES,2013-03-05,2013-12-19 00:00:00
Kepler-52 c,11754553,K00775.01,Kepler-52 c,19 06 57.129,+49 58 32.70,425,1.93,3.125,16.385,0.8,88.24,Pinsonneault,26,,Mandel and Agol (2002 ApJ 580 171),172.726,1000,0.105,0.032,0.003,13.8,0.577,0.548,4222,4.72,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,YES,2013-03-05,2013-12-19 00:00:00
Kepler-52 d,11754553,K00775.03,Kepler-52 d,19 06 57.129,+49 58 32.70,326,1.96,4.176,36.446,0.79,88.81,Pinsonneault,44,,Mandel and Agol (2002 ApJ 580 171),151.596,1040,0.179,0.033,0.003,13.8,0.577,0.548,4222,4.72,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,YES,2014-02-26,2013-12-19 00:00:00
Kepler-53 b,5358241,K00829.01,Kepler-53 b,19 21 50.823,+40 33 44.86,703,3.1,4.481,18.649,0.76,88.24,Pinsonneault,22.1,,Mandel and Agol (2002 ApJ 580 171),174.776,895,0.141,0.03,0.001,0.3,1.065,0.97,6086,4.49,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2013-03-05,2013-12-19 00:00:00
Kepler-53 c,5358241,K00829.03,Kepler-53 c,19 21 50.823,+40 33 44.86,553,3.5,5.016,38.558,0.833,88.81,Pinsonneault,36,,Mandel and Agol (2002 ApJ 580 171),163.848,1004,0.228,0.033,0.001,0.3,1.065,0.97,6086,4.49,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2013-03-05,2013-12-19 00:00:00
Kepler-53 d,5358241,K00829.02,Kepler-53 d,19 21 50.823,+40 33 44.86,875,2.1,4.029,9.752,0.66,87.09,Pinsonneault,14.4,,Mandel and Agol (2002 ApJ 580 171),138.785,422,0.091,0.02,0.00084,0.3,1.065,0.97,6086,4.49,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,YES,2014-02-26,2013-12-19 00:00:00
Kepler-54 b,7455287,K00886.01,Kepler-54 b,19 39 05.742,+43 03 22.68,478,2.09,3.413,8.011,0.948,83.08,Pinsonneault,7.66,,Mandel and Agol (2002 ApJ 580 171),170.206,1045,0.063,0.038,0.001,13.8,0.514,0.498,3855,4.75,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,YES,2013-03-05,2013-12-19 00:00:00
Kepler-54 c,7455287,K00886.02,Kepler-54 c,19 39 05.742,+43 03 22.68,417,1.23,4.974,12.072,0.868,84.8,Pinsonneault,10.1,,Mandel and Agol (2002 ApJ 580 171),143.448,448,0.083,0.022,0.001,13.8,0.514,0.498,3855,4.75,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,YES,2013-03-05,2013-12-19 00:00:00
Kepler-54 d,7455287,K00886.03,Kepler-54 d,19 39 05.742,+43 03 22.68,348,1.73,3.841,20.995,0.971,85.94,Pinsonneault,14.6,,Mandel and Agol (2002 ApJ 580 171),152.326,617,0.119,0.032,0.005,13.8,0.514,0.498,3855,4.75,15.847,17.416,15.964,15.175,14.7,13.508,12.897,12.648,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 b,8150320,K00904.02,Kepler-55 b,19 00 40.400,+44 01 35.25,392,1.56,5.696,27.954,0.04,89.95,Pinsonneault,38,,Mandel and Agol (2002 ApJ 580 171),178.751,739,0.155,0.024,0.003,14,0.631,0.602,4509,4.68,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,YES,2013-03-05,2013-10-25 00:00:00
Kepler-55 c,8150320,K00904.03,Kepler-55 c,19 00 40.400,+44 01 35.25,343,1.77,6.474,42.143,0.16,89.95,Pinsonneault,50,,Mandel and Agol (2002 ApJ 580 171),139.022,937,0.203,0.027,0.003,14,0.631,0.602,4509,4.68,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,YES,2013-03-05,2013-10-25 00:00:00
Kepler-55 d,8150320,K00904.01,Kepler-55 d,19 00 40.400,+44 01 35.25,906,1.59,1.721,2.211,0.73,84.22,Pinsonneault,7.1,,Mandel and Agol (2002 ApJ 580 171),170.152,592,0.029,0.024,0.003,14,0.631,0.602,4509,4.68,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 e,8150320,K00904.04,Kepler-55 e,19 00 40.400,+44 01 35.25,712,1.34,2.299,4.618,0.69,86.52,Pinsonneault,11.5,,Mandel and Agol (2002 ApJ 580 171),135.046,436,0.047,0.02,0.002,14,0.631,0.602,4509,4.68,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-55 f,8150320,K00904.05,Kepler-55 f,19 00 40.400,+44 01 35.25,549,1.67,2.341,10.199,0.84,87.66,Pinsonneault,19.6,,Mandel and Agol (2002 ApJ 580 171),137.916,572,0.079,0.025,0.003,14,0.631,0.602,4509,4.68,15.791,16.82,15.719,15.35,15.132,13.97,13.359,13.289,YES,2014-02-26,2013-12-19 00:00:00
Kepler-56 b,6448890,K01241.02,Kepler-56 b,19 35 02.007,+41 52 18.72,1196,3.84,13.54,10.503,0.741,79.64,SPC,4.2,,Mandel and Agol (2002 ApJ 580 171),135.559,126,0.104,0.011,0.00033,4.38,1.362,3.14,4931,3.58,12.44,13.255,12.373,12.09,11.911,10.813,10.33,10.227,YES,2013-03-05,2013-12-19 00:00:00
Kepler-56 c,6448890,K01241.01,Kepler-56 c,19 35 02.007,+41 52 18.72,944,7.86,11.08,21.405,0.919,81.93,SPC,6.7,,Mandel and Agol (2002 ApJ 580 171),147.093,399,0.167,0.023,0.00033,4.38,1.362,3.14,4931,3.58,12.44,13.255,12.373,12.09,11.911,10.813,10.33,10.227,YES,2013-03-05,2013-12-19 00:00:00
Kepler-57 b,8564587,K01270.01,Kepler-57 b,19 34 33.911,+44 39 25.34,827,2.23,1.119,5.729,0.58,88.81,Pinsonneault,33,,Mandel and Agol (2002 ApJ 580 171),138.558,855,0.059,0.028,0.007,0.6,0.843,0.74,5294,4.62,14.809,15.428,14.736,14.544,14.437,13.437,13.022,12.897,YES,2013-03-05,2013-12-19 00:00:00
Kepler-57 c,8564587,K01270.02,Kepler-57 c,19 34 33.911,+44 39 25.34,652,1.58,1.707,11.609,0.02,89.95,Pinsonneault,53,,Mandel and Agol (2002 ApJ 580 171),133.991,482,0.095,0.02,0.005,0.6,0.843,0.74,5294,4.62,14.809,15.428,14.736,14.544,14.437,13.437,13.022,12.897,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 b,4077526,K01336.01,Kepler-58 b,19 45 26.082,+39 06 54.68,918,2.6,3.91,10.219,0.779,86.52,Pinsonneault,13.2,,Mandel and Agol (2002 ApJ 580 171),136.871,460,0.093,0.021,0.00087,4,1.04,1.09,6082,4.38,14.82,15.311,14.763,14.61,14.472,13.643,13.382,13.283,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 c,4077526,K01336.02,Kepler-58 c,19 45 26.082,+39 06 54.68,795,2.6,4.529,15.574,0.775,87.66,Pinsonneault,17.5,,Mandel and Agol (2002 ApJ 580 171),132.438,470,0.124,0.022,0.00092,4,1.04,1.09,6082,4.38,14.82,15.311,14.763,14.61,14.472,13.643,13.382,13.283,YES,2013-03-05,2013-12-19 00:00:00
Kepler-58 d,4077526,K01336.03,Kepler-58 d,19 45 26.082,+39 06 54.68,581,2.7,5.542,40.101,0.832,88.81,Pinsonneault,33,,Mandel and Agol (2002 ApJ 580 171),132.715,484,0.232,0.023,0.001,4,1.04,1.09,6082,4.38,14.82,15.311,14.763,14.61,14.472,13.643,13.382,13.283,YES,2014-02-26,2013-12-19 00:00:00
Kepler-59 b,9821454,K01529.02,Kepler-59 b,19 08 09.485,+46 38 24.46,880,1.23,5.977,11.868,0.839,84.22,Pinsonneault,8.6,,Mandel and Agol (2002 ApJ 580 171),137.748,105,0.106,0.011,0.00053,0.26,1.14,1.06,6314,4.45,14.307,14.669,14.259,14.152,14.116,13.253,12.974,12.928,YES,2013-03-05,2013-12-19 00:00:00
Kepler-59 c,9821454,K01529.01,Kepler-59 c,19 08 09.485,+46 38 24.46,766,2.22,4.125,17.98,0.961,85.37,Pinsonneault,11.3,,Mandel and Agol (2002 ApJ 580 171),147.698,268,0.14,0.019,0.00076,0.26,1.14,1.06,6314,4.45,14.307,14.669,14.259,14.152,14.116,13.253,12.974,12.928,YES,2013-03-05,2013-12-19 00:00:00
Kepler-6 b,10874614,K00017.01,Kepler-6 b,19 47 20.940,+48 14 23.80,1260,11.07,3.602,3.235,0.029,89.95,SME,7.53,,Mandel and Agol (2002 ApJ 580 171),121.486,10634,0.045,0.094,0.00018,1.3,1.138,1.082,5826,4.42,13.303,13.789,13.253,13.094,,12.001,11.706,11.634,YES,2013-03-05,2013-12-19 00:00:00
Kepler-60 b,6768394,K02086.01,Kepler-60 b,19 15 50.698,+42 15 54.04,1205,2.2,4.152,7.132,0.896,81.93,Pinsonneault,6.31,,Mandel and Agol (2002 ApJ 580 171),136.036,168,0.075,0.014,0.00039,5,1.12,1.47,6180,4.16,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-60 c,6768394,K02086.02,Kepler-60 c,19 15 50.698,+42 15 54.04,1119,2.4,4.406,8.919,0.9,83.08,Pinsonneault,7.32,,Mandel and Agol (2002 ApJ 580 171),140.065,196,0.087,0.015,0.0004,5,1.12,1.47,6180,4.16,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-60 d,6768394,K02086.03,Kepler-60 d,19 15 50.698,+42 15 54.04,1014,2.5,2.986,11.902,0.974,83.65,Pinsonneault,8.87,,Mandel and Agol (2002 ApJ 580 171),133.246,165,0.106,0.016,0.00087,5,1.12,1.47,6180,4.16,13.959,14.389,13.913,13.776,13.717,12.804,12.569,12.516,YES,2013-03-05,2014-06-10 00:00:00
Kepler-61 b,6960913,K01361.01,Kepler-61 b,19 41 13.081,+42 28 31.04,274,2.33,5.011,59.878,0.84,89.38,Pinsonneault,56,,Mandel and Agol (2002 ApJ 580 171),151.187,1404,0.249,0.039,0.002,14,0.573,0.545,4196,4.72,14.995,16.242,14.957,14.461,14.176,13.078,12.426,12.272,YES,2013-04-30,2014-06-10 00:00:00
Kepler-62 b,9002278,K00701.02,Kepler-62 b,18 52 51.057,+45 20 59.50,707,1.23,2.329,5.715,0.21,89.38,SPC,18.7,,Mandel and Agol (2002 ApJ 580 171),170.919,438,0.054,0.019,0.00062,9.8,0.646,0.601,4807,4.69,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 c,9002278,K00701.05,Kepler-62 c,18 52 51.057,+45 20 59.50,568.7,0.705,3.558,12.442,0.901,85.8,q1_q16_stellar,12.2,99,mandel-agol_geometric_transit_model,134.658,78,0.09,0.01,0.007,,,0.653,4797,4.612,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 d,9002278,K00701.01,Kepler-62 d,18 52 51.057,+45 20 59.50,481,1.91,2.962,18.164,0.56,89.38,SPC,40,,Mandel and Agol (2002 ApJ 580 171),180.812,966,0.117,0.029,0.00099,9.8,0.646,0.601,4807,4.69,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 e,9002278,K00701.03,Kepler-62 e,18 52 51.057,+45 20 59.50,255,1.54,6.636,122.387,0.01,89.95,SPC,144,,Mandel and Agol (2002 ApJ 580 171),150.404,698,0.417,0.024,0.00087,9.8,0.646,0.601,4807,4.69,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-62 f,9002278,K00701.04,Kepler-62 f,18 52 51.057,+45 20 59.50,204.6,1.46,7.84,267.284,0.65,89.82,q1_q16_stellar,205,4,mandel-agol_geometric_transit_model,322.436,456.3,0.699,0.021,0.016,,,0.653,4797,4.612,13.725,14.417,13.654,13.429,13.302,12.256,11.739,11.659,YES,2013-04-18,2014-06-10 00:00:00
Kepler-63 b,11554435,K00063.01,Kepler-63 b,19 16 54.280,+49 32 53.52,843,6.31,2.773,9.434,0.32,89.38,SME,26.3,,Mandel and Agol (2002 ApJ 580 171),177.842,4049,0.089,0.058,0.002,1.4,1.069,0.993,5721,4.47,11.582,12.055,11.516,11.379,11.357,10.399,10.096,9.997,YES,2013-08-08,2013-12-19 00:00:00
Kepler-64 b,4862625,,PH1 b,19 52 51.621,+39 57 18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2013-03-28,
Kepler-65 b,5866724,K00085.02,Kepler-65 b,19 14 45.286,+41 09 04.25,1592,1.27,3.23,2.155,0.714,79.07,SPC,3.73,,Mandel and Agol (2002 ApJ 580 171),133.496,98,0.035,0.01,0.00009,1.65,1.205,1.197,6172,4.36,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-65 c,5866724,K00085.01,Kepler-65 c,19 14 45.286,+41 09 04.25,1142,2.36,4.108,5.86,0.773,83.65,SPC,7.27,,Mandel and Agol (2002 ApJ 580 171),132.04,324,0.068,0.018,0.00008,1.65,1.205,1.197,6172,4.36,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-65 d,5866724,K00085.03,Kepler-65 d,19 14 45.286,+41 09 04.25,1028,1.41,4.363,8.131,0.789,84.8,SPC,9.04,,Mandel and Agol (2002 ApJ 580 171),137.995,115,0.084,0.011,0.00014,1.65,1.205,1.197,6172,4.36,11.018,11.336,10.955,10.882,10.858,10.066,9.852,9.806,YES,2013-04-30,2013-12-19 00:00:00
Kepler-66 b,9836149,K01958.01,Kepler-66 b,19 35 55.576,+46 41 15.91,688,2.94,3.413,17.816,0.78,88.24,Pinsonneault,27,,Mandel and Agol (2002 ApJ 580 171),134.488,840,0.135,0.029,0.004,0.4,1.024,0.92,5969,4.52,15.2,15.661,15.133,15.002,14.923,14.021,13.689,13.621,YES,2013-06-27,2013-12-19 00:00:00
